typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20160101","2016","52","2016","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","3100","Railway","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","155519.252","155519.252","0","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","229452974.396","0","229452974.396","4","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","111364889.722","111364889.722","4","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","9100","Pipelines and cables","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","93673970.226","0","93673970.226","4","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","9900","Other","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2611539.033","0","2611539.033","4","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C01","Clearance for home use","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2227946464.45","0","2227946464.45","4","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C01","Clearance for home use","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","63136789.543","0","63136789.543","4","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C01","Clearance for home use","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1847662899.016","0","1847662899.016","4","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C01","Clearance for home use","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","220861266.632","0","220861266.632","4","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C01","Clearance for home use","0","9100","Pipelines and cables","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","93673970.226","0","93673970.226","4","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C01","Clearance for home use","0","9900","Other","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2611539.033","0","2611539.033","4","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C02","Reimportation in the same state","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","42865.492","0","42865.492","0","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C02","Reimportation in the same state","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","42865.492","0","42865.492","0","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C03","Outright exportation","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","407064814.99","407064814.99","4","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C03","Outright exportation","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","23342182.43","23342182.43","4","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C03","Outright exportation","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","272533871.26","272533871.26","4","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C03","Outright exportation","0","3100","Railway","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","155519.252","155519.252","0","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C03","Outright exportation","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","111033242.048","111033242.048","4","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C04","Customs warehouses","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","291314873.771","0","291314873.771","0","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C04","Customs warehouses","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","288663975.252","0","288663975.252","0","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C04","Customs warehouses","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2650898.519","0","2650898.519","0","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C05","Free zone","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","8797490.8","0","8797490.8","4","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C05","Free zone","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1176151.967","0","1176151.967","4","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C05","Free zone","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","6968086.845","0","6968086.845","0","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C05","Free zone","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","653251.988","0","653251.988","0","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C06","Inward processing","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","704694.824","0","704694.824","0","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C06","Inward processing","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","704694.824","0","704694.824","0","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C07","Outward processing","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","27769.635","0","27769.635","0","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C07","Outward processing","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","572387.285","572387.285","0","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C07","Outward processing","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","57129.581","57129.581","0","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C07","Outward processing","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","27769.635","0","27769.635","0","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C07","Outward processing","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","302308.977","302308.977","0","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C07","Outward processing","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","212948.727","212948.727","0","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C20","CPC N.E.S.","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","31123706.664","0","31123706.664","4","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C20","CPC N.E.S.","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","1105450.526","1105450.526","0","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C20","CPC N.E.S.","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","217400.979","0","217400.979","0","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C20","CPC N.E.S.","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","25618748.427","0","25618748.427","4","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C20","CPC N.E.S.","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","986751.578","986751.578","0","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C20","CPC N.E.S.","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","5287557.258","0","5287557.258","0","false","true",
"C","A","20160101","2016","52","2016","204","BEN","Benin","X","Export","0","W00","World","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C20","CPC N.E.S.","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","118698.948","118698.948","0","false","true",
"C","A","20160101","2016","52","2016","270","GMB","Gambia","M","Import","0","W00","World","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","366403726.521",,"366403726.521","4","false","true",
"C","A","20160101","2016","52","2016","270","GMB","Gambia","X","Export","0","W00","World","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"34290937.097","34290937.097","4","false","true",
"C","A","20160101","2016","52","2016","270","GMB","Gambia","M","Import","0","W00","World","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","8638052.777",,"8638052.777","4","false","true",
"C","A","20160101","2016","52","2016","270","GMB","Gambia","X","Export","0","W00","World","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"119085.174","119085.174","0","false","true",
"C","A","20160101","2016","52","2016","270","GMB","Gambia","M","Import","0","W00","World","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","2100","Sea","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","349335817.469",,"349335817.469","4","false","true",
